ride_length,Conteo_ridelength,member_casual
00:31:14,325,casual
00:31:14,257,member
00:31:15,309,casual
00:31:15,270,member
00:31:16,326,casual
00:31:16,279,member
00:31:17,325,casual
00:31:17,282,member
00:31:18,310,casual
00:31:18,271,member
00:31:19,306,casual
00:31:19,265,member
00:31:20,299,casual
00:31:20,281,member
00:31:21,306,casual
00:31:21,303,member
00:31:22,312,casual
00:31:22,291,member
00:31:23,306,casual
00:31:23,271,member
00:31:24,304,casual
00:31:24,287,member
00:31:25,321,casual
00:31:25,274,member
00:31:26,316,casual
00:31:26,289,member
00:31:27,308,casual
00:31:27,239,member
00:31:28,315,casual
00:31:28,256,member
00:31:29,292,casual
00:31:29,280,member
00:31:30,329,casual
00:31:30,261,member
00:31:31,322,casual
00:31:31,274,member
00:31:32,287,casual
00:31:32,267,member
00:31:33,269,casual
00:31:33,256,member
00:31:34,288,casual
00:31:34,279,member
00:31:35,334,casual
00:31:35,277,member
00:31:36,310,casual
00:31:36,238,member
00:31:37,310,casual
00:31:37,244,member
00:31:38,300,casual
00:31:38,302,member
00:31:39,302,casual
00:31:39,248,member
00:31:40,290,casual
00:31:40,310,member
00:31:41,325,casual
00:31:41,252,member
00:31:42,278,casual
00:31:42,248,member
00:31:43,301,casual
00:31:43,271,member
00:31:44,306,casual
00:31:44,264,member
00:31:45,321,casual
00:31:45,268,member
00:31:46,325,casual
00:31:46,263,member
00:31:47,306,casual
00:31:47,283,member
00:31:48,343,casual
00:31:48,270,member
00:31:49,325,casual
00:31:49,274,member
00:31:50,323,casual
00:31:50,249,member
00:31:51,301,casual
00:31:51,235,member
00:31:52,281,casual
00:31:52,246,member
00:31:53,313,casual
00:31:53,230,member
00:31:54,299,casual
00:31:54,247,member
00:31:55,311,casual
00:31:55,261,member
00:31:56,319,casual
00:31:56,236,member
00:31:57,302,casual
00:31:57,231,member
00:31:58,305,casual
00:31:58,289,member
00:31:59,342,casual
00:31:59,237,member
00:32:00,286,casual
00:32:00,224,member
00:32:01,290,casual
00:32:01,245,member
00:32:02,305,casual
00:32:02,238,member
00:32:03,312,casual
00:32:03,257,member
00:32:04,306,casual
00:32:04,272,member
00:32:05,302,casual
00:32:05,245,member
00:32:06,257,casual
00:32:06,274,member
00:32:07,265,casual
00:32:07,256,member
00:32:08,306,casual
00:32:08,256,member
00:32:09,268,casual
00:32:09,236,member
00:32:10,300,casual
00:32:10,240,member
00:32:11,279,casual
00:32:11,256,member
00:32:12,281,casual
00:32:12,244,member
00:32:13,274,casual
00:32:13,245,member
00:32:14,288,casual
00:32:14,284,member
00:32:15,253,casual
00:32:15,238,member
00:32:16,324,casual
00:32:16,256,member
00:32:17,275,casual
00:32:17,263,member
00:32:18,310,casual
00:32:18,240,member
00:32:19,291,casual
00:32:19,264,member
00:32:20,279,casual
00:32:20,247,member
00:32:21,264,casual
00:32:21,257,member
00:32:22,285,casual
00:32:22,217,member
00:32:23,302,casual
00:32:23,249,member
00:32:24,262,casual
00:32:24,261,member
00:32:25,264,casual
00:32:25,256,member
00:32:26,269,casual
00:32:26,239,member
00:32:27,295,casual
00:32:27,250,member
00:32:28,281,casual
00:32:28,262,member
00:32:29,332,casual
00:32:29,249,member
00:32:30,287,casual
00:32:30,240,member
00:32:31,300,casual
00:32:31,226,member
00:32:32,288,casual
00:32:32,255,member
00:32:33,292,casual
00:32:33,229,member
00:32:34,277,casual
00:32:34,242,member
00:32:35,302,casual
00:32:35,245,member
00:32:36,326,casual
00:32:36,224,member
00:32:37,282,casual
00:32:37,221,member
00:32:38,283,casual
00:32:38,227,member
00:32:39,287,casual
00:32:39,241,member
00:32:40,306,casual
00:32:40,261,member
00:32:41,295,casual
00:32:41,241,member
00:32:42,310,casual
00:32:42,248,member
00:32:43,288,casual
00:32:43,226,member
00:32:44,288,casual
00:32:44,247,member
00:32:45,274,casual
00:32:45,240,member
00:32:46,267,casual
00:32:46,211,member
00:32:47,316,casual
00:32:47,262,member
00:32:48,275,casual
00:32:48,251,member
00:32:49,286,casual
00:32:49,217,member
00:32:50,290,casual
00:32:50,233,member
00:32:51,275,casual
00:32:51,233,member
00:32:52,298,casual
00:32:52,198,member
00:32:53,280,casual
00:32:53,247,member
00:32:54,291,casual
00:32:54,231,member
00:32:55,299,casual
00:32:55,230,member
00:32:56,266,casual
00:32:56,240,member
00:32:57,253,casual
00:32:57,252,member
00:32:58,241,casual
00:32:58,247,member
00:32:59,261,casual
00:32:59,204,member
00:33:00,256,casual
00:33:00,239,member
00:33:01,262,casual
00:33:01,234,member
00:33:02,250,casual
00:33:02,235,member
00:33:03,284,casual
00:33:03,235,member
00:33:04,251,casual
00:33:04,245,member
00:33:05,279,casual
00:33:05,218,member
00:33:06,287,casual
00:33:06,269,member
00:33:07,279,casual
00:33:07,207,member
00:33:08,278,casual
00:33:08,239,member
00:33:09,291,casual
00:33:09,233,member
00:33:10,269,casual
00:33:10,249,member
00:33:11,244,casual
00:33:11,275,member
00:33:12,254,casual
00:33:12,238,member
00:33:13,263,casual
00:33:13,232,member
00:33:14,260,casual
00:33:14,231,member
00:33:15,253,casual
00:33:15,234,member
00:33:16,269,casual
00:33:16,227,member
00:33:17,267,casual
00:33:17,227,member
00:33:18,250,casual
00:33:18,243,member
00:33:19,256,casual
00:33:19,224,member
00:33:20,272,casual
00:33:20,224,member
00:33:21,289,casual
00:33:21,237,member
00:33:22,286,casual
00:33:22,231,member
00:33:23,247,casual
00:33:23,219,member
00:33:24,274,casual
00:33:24,251,member
00:33:25,263,casual
00:33:25,214,member
00:33:26,292,casual
00:33:26,234,member
00:33:27,270,casual
00:33:27,210,member
00:33:28,289,casual
00:33:28,228,member
00:33:29,269,casual
00:33:29,221,member
00:33:30,268,casual
00:33:30,238,member
00:33:31,281,casual
00:33:31,238,member
00:33:32,247,casual
00:33:32,227,member
00:33:33,279,casual
00:33:33,243,member
00:33:34,260,casual
00:33:34,227,member
00:33:35,273,casual
00:33:35,210,member
00:33:36,289,casual
00:33:36,234,member
00:33:37,246,casual
00:33:37,227,member
00:33:38,280,casual
00:33:38,232,member
00:33:39,294,casual
00:33:39,234,member
00:33:40,289,casual
00:33:40,229,member
00:33:41,268,casual
00:33:41,245,member
00:33:42,285,casual
00:33:42,236,member
00:33:43,286,casual
00:33:43,212,member
00:33:44,276,casual
00:33:44,219,member
00:33:45,259,casual
00:33:45,221,member
00:33:46,306,casual
00:33:46,220,member
00:33:47,271,casual
00:33:47,200,member
00:33:48,256,casual
00:33:48,199,member
00:33:49,294,casual
00:33:49,232,member
00:33:50,271,casual
00:33:50,196,member
00:33:51,261,casual
00:33:51,220,member
00:33:52,250,casual
00:33:52,232,member
00:33:53,273,casual
00:33:53,216,member
00:33:54,271,casual
00:33:54,211,member
00:33:55,231,casual
00:33:55,221,member
00:33:56,244,casual
00:33:56,215,member
00:33:57,245,casual
00:33:57,228,member
00:33:58,243,casual
00:33:58,240,member
00:33:59,252,casual
00:33:59,219,member
00:34:00,227,casual
00:34:00,233,member
00:34:01,250,casual
00:34:01,225,member
00:34:02,289,casual
00:34:02,234,member
00:34:03,248,casual
00:34:03,225,member
00:34:04,274,casual
00:34:04,195,member
00:34:05,255,casual
00:34:05,184,member
00:34:06,283,casual
00:34:06,218,member
00:34:07,244,casual
00:34:07,231,member
00:34:08,244,casual
00:34:08,232,member
00:34:09,240,casual
00:34:09,248,member
00:34:10,232,casual
00:34:10,221,member
00:34:11,284,casual
00:34:11,232,member
00:34:12,272,casual
00:34:12,204,member
00:34:13,283,casual
00:34:13,248,member
00:34:14,220,casual
00:34:14,222,member
00:34:15,243,casual
00:34:15,189,member
00:34:16,274,casual
00:34:16,232,member
00:34:17,268,casual
00:34:17,212,member
00:34:18,243,casual
00:34:18,216,member
00:34:19,260,casual
00:34:19,212,member
00:34:20,279,casual
00:34:20,229,member
00:34:21,236,casual
00:34:21,232,member
00:34:22,228,casual
00:34:22,230,member
00:34:23,233,casual
00:34:23,213,member
00:34:24,248,casual
00:34:24,228,member
00:34:25,248,casual
00:34:25,239,member
00:34:26,235,casual
00:34:26,197,member
00:34:27,252,casual
00:34:27,201,member
00:34:28,254,casual
00:34:28,206,member
00:34:29,262,casual
00:34:29,231,member
00:34:30,247,casual
00:34:30,214,member
00:34:31,254,casual
00:34:31,223,member
00:34:32,214,casual
00:34:32,225,member
00:34:33,239,casual
00:34:33,220,member
00:34:34,242,casual
00:34:34,193,member
00:34:35,257,casual
00:34:35,211,member
00:34:36,247,casual
00:34:36,189,member
00:34:37,227,casual
00:34:37,222,member
00:34:38,269,casual
00:34:38,209,member
00:34:39,260,casual
00:34:39,203,member
00:34:40,267,casual
00:34:40,201,member
00:34:41,232,casual
00:34:41,190,member
00:34:42,274,casual
00:34:42,192,member
00:34:43,257,casual
00:34:43,197,member
00:34:44,241,casual
00:34:44,212,member
00:34:45,263,casual
00:34:45,208,member
00:34:46,244,casual
00:34:46,193,member
00:34:47,253,casual
00:34:47,204,member
00:34:48,239,casual
00:34:48,192,member
00:34:49,239,casual
00:34:49,207,member
00:34:50,238,casual
00:34:50,195,member
00:34:51,258,casual
00:34:51,243,member
00:34:52,226,casual
00:34:52,183,member
00:34:53,247,casual
00:34:53,206,member
00:34:54,245,casual
00:34:54,198,member
00:34:55,242,casual
00:34:55,204,member
00:34:56,241,casual
00:34:56,207,member
00:34:57,255,casual
00:34:57,188,member
00:34:58,243,casual
00:34:58,194,member
00:34:59,220,casual
00:34:59,192,member
00:35:00,255,casual
00:35:00,190,member
00:35:01,238,casual
00:35:01,206,member
00:35:02,257,casual
00:35:02,212,member
00:35:03,240,casual
00:35:03,204,member
00:35:04,226,casual
00:35:04,176,member
00:35:05,236,casual
00:35:05,195,member
00:35:06,258,casual
00:35:06,212,member
00:35:07,221,casual
00:35:07,169,member
00:35:08,234,casual
00:35:08,207,member
00:35:09,240,casual
00:35:09,200,member
00:35:10,222,casual
00:35:10,207,member
00:35:11,234,casual
00:35:11,206,member
00:35:12,229,casual
00:35:12,172,member
00:35:13,221,casual
00:35:13,198,member
00:35:14,240,casual
00:35:14,186,member
00:35:15,260,casual
00:35:15,197,member
00:35:16,215,casual
00:35:16,197,member
00:35:17,231,casual
00:35:17,209,member
00:35:18,233,casual
00:35:18,188,member
00:35:19,231,casual
00:35:19,188,member
00:35:20,238,casual
00:35:20,193,member
00:35:21,254,casual
00:35:21,191,member
00:35:22,221,casual
00:35:22,233,member
00:35:23,219,casual
00:35:23,191,member
00:35:24,228,casual
00:35:24,195,member
00:35:25,219,casual
00:35:25,187,member
00:35:26,242,casual
00:35:26,172,member
00:35:27,236,casual
00:35:27,215,member
00:35:28,215,casual
00:35:28,191,member
00:35:29,255,casual
00:35:29,202,member
00:35:30,236,casual
00:35:30,185,member
00:35:31,228,casual
00:35:31,184,member
00:35:32,202,casual
00:35:32,211,member
00:35:33,226,casual
00:35:33,192,member
00:35:34,232,casual
00:35:34,179,member
00:35:35,218,casual
00:35:35,193,member
00:35:36,232,casual
00:35:36,182,member
00:35:37,212,casual
00:35:37,211,member
00:35:38,248,casual
00:35:38,180,member
00:35:39,210,casual
00:35:39,174,member
00:35:40,212,casual
00:35:40,181,member
00:35:41,211,casual
00:35:41,175,member
00:35:42,219,casual
00:35:42,191,member
00:35:43,238,casual
00:35:43,183,member
00:35:44,208,casual
00:35:44,208,member
00:35:45,240,casual
00:35:45,194,member
00:35:46,231,casual
00:35:46,182,member
00:35:47,244,casual
00:35:47,204,member
00:35:48,243,casual
00:35:48,186,member
00:35:49,225,casual
00:35:49,187,member
00:35:50,219,casual
00:35:50,185,member
00:35:51,216,casual
00:35:51,203,member
00:35:52,227,casual
00:35:52,182,member
00:35:53,225,casual
00:35:53,177,member
00:35:54,222,casual
00:35:54,191,member
00:35:55,200,casual
00:35:55,196,member
00:35:56,200,casual
00:35:56,191,member
00:35:57,201,casual
00:35:57,208,member
00:35:58,220,casual
00:35:58,176,member
00:35:59,222,casual
00:35:59,187,member
00:36:00,254,casual
00:36:00,172,member
00:36:01,219,casual
00:36:01,185,member
00:36:02,239,casual
00:36:02,185,member
00:36:03,225,casual
00:36:03,179,member
00:36:04,206,casual
00:36:04,184,member
00:36:05,217,casual
00:36:05,169,member
00:36:06,250,casual
00:36:06,183,member
00:36:07,220,casual
00:36:07,187,member
00:36:08,250,casual
00:36:08,165,member
00:36:09,204,casual
00:36:09,183,member
00:36:10,212,casual
00:36:10,182,member
00:36:11,218,casual
00:36:11,176,member
00:36:12,215,casual
00:36:12,166,member
00:36:13,233,casual
00:36:13,179,member
00:36:14,210,casual
00:36:14,183,member
00:36:15,237,casual
00:36:15,183,member
00:36:16,235,casual
00:36:16,175,member
00:36:17,216,casual
00:36:17,175,member
00:36:18,224,casual
00:36:18,163,member
00:36:19,212,casual
00:36:19,194,member
00:36:20,204,casual
00:36:20,152,member
00:36:21,210,casual
00:36:21,171,member
00:36:22,227,casual
00:36:22,191,member
00:36:23,214,casual
00:36:23,173,member
00:36:24,233,casual
00:36:24,162,member
00:36:25,206,casual
00:36:25,192,member
00:36:26,235,casual
00:36:26,200,member
00:36:27,235,casual
00:36:27,175,member
00:36:28,197,casual
00:36:28,176,member
00:36:29,188,casual
00:36:29,209,member
00:36:30,214,casual
00:36:30,182,member
00:36:31,248,casual
00:36:31,196,member
00:36:32,208,casual
00:36:32,194,member
00:36:33,213,casual
00:36:33,179,member
00:36:34,226,casual
00:36:34,195,member
00:36:35,232,casual
00:36:35,170,member
00:36:36,219,casual
00:36:36,187,member
00:36:37,210,casual
00:36:37,175,member
00:36:38,217,casual
00:36:38,169,member
00:36:39,208,casual
00:36:39,201,member
00:36:40,186,casual
00:36:40,185,member
00:36:41,219,casual
00:36:41,189,member
00:36:42,232,casual
00:36:42,183,member
00:36:43,221,casual
00:36:43,171,member
00:36:44,216,casual
00:36:44,172,member
00:36:45,221,casual
00:36:45,167,member
00:36:46,200,casual
00:36:46,188,member
00:36:47,236,casual
00:36:47,158,member
00:36:48,203,casual
00:36:48,176,member
00:36:49,212,casual
00:36:49,174,member
00:36:50,218,casual
00:36:50,195,member
00:36:51,224,casual
00:36:51,173,member
00:36:52,215,casual
00:36:52,177,member
00:36:53,185,casual
00:36:53,156,member
00:36:54,227,casual
00:36:54,159,member
00:36:55,186,casual
00:36:55,141,member
00:36:56,196,casual
00:36:56,187,member
00:36:57,207,casual
00:36:57,176,member
00:36:58,203,casual
00:36:58,178,member
00:36:59,202,casual
00:36:59,168,member
00:37:00,207,casual
00:37:00,165,member
00:37:01,198,casual
00:37:01,168,member
00:37:02,209,casual
00:37:02,166,member
00:37:03,188,casual
00:37:03,190,member
00:37:04,231,casual
00:37:04,154,member
00:37:05,229,casual
00:37:05,168,member
00:37:06,217,casual
00:37:06,171,member
00:37:07,219,casual
00:37:07,149,member
00:37:08,191,casual
00:37:08,165,member
00:37:09,204,casual
00:37:09,169,member
00:37:10,228,casual
00:37:10,140,member
00:37:11,236,casual
00:37:11,166,member
00:37:12,197,casual
00:37:12,155,member
00:37:13,200,casual
00:37:13,167,member
00:37:14,208,casual
00:37:14,178,member
00:37:15,217,casual
00:37:15,166,member
00:37:16,221,casual
00:37:16,146,member
00:37:17,194,casual
00:37:17,205,member
00:37:18,226,casual
00:37:18,182,member
00:37:19,221,casual
00:37:19,155,member
00:37:20,210,casual
00:37:20,186,member
00:37:21,190,casual
00:37:21,183,member
00:37:22,218,casual
00:37:22,154,member
00:37:23,218,casual
00:37:23,168,member
00:37:24,222,casual
00:37:24,170,member
00:37:25,213,casual
00:37:25,176,member
00:37:26,223,casual
00:37:26,153,member
00:37:27,223,casual
00:37:27,163,member
00:37:28,218,casual
00:37:28,151,member
00:37:29,203,casual
00:37:29,156,member
00:37:30,202,casual
00:37:30,166,member
00:37:31,184,casual
00:37:31,164,member
00:37:32,216,casual
00:37:32,159,member
00:37:33,196,casual
00:37:33,160,member
00:37:34,201,casual
00:37:34,144,member
00:37:35,210,casual
00:37:35,151,member
00:37:36,220,casual
00:37:36,139,member
00:37:37,215,casual
00:37:37,148,member
00:37:38,211,casual
00:37:38,161,member
00:37:39,199,casual
00:37:39,186,member
00:37:40,212,casual
00:37:40,186,member
00:37:41,190,casual
00:37:41,181,member
00:37:42,212,casual
00:37:42,143,member
00:37:43,234,casual
00:37:43,165,member
00:37:44,213,casual
00:37:44,174,member
00:37:45,209,casual
00:37:45,161,member
00:37:46,203,casual
00:37:46,154,member
00:37:47,231,casual
00:37:47,155,member
00:37:48,203,casual
00:37:48,169,member
00:37:49,229,casual
00:37:49,147,member
00:37:50,210,casual
00:37:50,164,member
00:37:51,186,casual
00:37:51,150,member
00:37:52,194,casual
00:37:52,146,member
00:37:53,183,casual
00:37:53,175,member
00:37:54,202,casual
00:37:54,154,member
00:37:55,182,casual
00:37:55,160,member
00:37:56,196,casual
00:37:56,166,member
00:37:57,195,casual
00:37:57,180,member
00:37:58,182,casual
00:37:58,164,member
00:37:59,191,casual
00:37:59,157,member
00:38:00,187,casual
00:38:00,167,member
00:38:01,185,casual
00:38:01,156,member
00:38:02,180,casual
00:38:02,160,member
00:38:03,205,casual
00:38:03,149,member
00:38:04,195,casual
00:38:04,175,member
00:38:05,206,casual
00:38:05,157,member
00:38:06,189,casual
00:38:06,160,member
00:38:07,206,casual
00:38:07,157,member
00:38:08,211,casual
00:38:08,165,member
00:38:09,192,casual
00:38:09,167,member
00:38:10,209,casual
00:38:10,147,member
00:38:11,203,casual
00:38:11,166,member
00:38:12,186,casual
00:38:12,169,member
00:38:13,183,casual
00:38:13,171,member
00:38:14,194,casual
00:38:14,169,member
00:38:15,200,casual
00:38:15,136,member
00:38:16,195,casual
00:38:16,168,member
00:38:17,193,casual
00:38:17,157,member
00:38:18,193,casual
00:38:18,145,member
00:38:19,181,casual
00:38:19,153,member
00:38:20,171,casual
00:38:20,132,member
00:38:21,179,casual
00:38:21,164,member
00:38:22,174,casual
00:38:22,150,member
00:38:23,214,casual
00:38:23,165,member
00:38:24,191,casual
00:38:24,129,member
00:38:25,208,casual
00:38:25,148,member
00:38:26,197,casual
00:38:26,188,member
00:38:27,216,casual
00:38:27,168,member
00:38:28,186,casual
00:38:28,157,member
00:38:29,179,casual
00:38:29,132,member
00:38:30,194,casual
00:38:30,141,member
00:38:31,175,casual
00:38:31,152,member
00:38:32,184,casual
00:38:32,140,member
00:38:33,196,casual
00:38:33,135,member
00:38:34,206,casual
00:38:34,137,member
00:38:35,180,casual
00:38:35,150,member
00:38:36,175,casual
00:38:36,133,member
00:38:37,198,casual
00:38:37,131,member
00:38:38,171,casual
00:38:38,129,member
00:38:39,166,casual
00:38:39,145,member
00:38:40,199,casual
00:38:40,172,member
00:38:41,181,casual
00:38:41,148,member
00:38:42,194,casual
00:38:42,139,member
00:38:43,207,casual
00:38:43,148,member
00:38:44,176,casual
00:38:44,145,member
00:38:45,164,casual
00:38:45,125,member
00:38:46,179,casual
00:38:46,138,member
00:38:47,176,casual
00:38:47,150,member
00:38:48,203,casual
00:38:48,150,member
00:38:49,181,casual
00:38:49,145,member
00:38:50,176,casual
00:38:50,140,member
00:38:51,202,casual
00:38:51,125,member
00:38:52,205,casual
00:38:52,153,member
00:38:53,179,casual
